tag,name,trophies,clan_tag,clan_name
#VG00V8QR0,Nekkes,1244,#G0YL92LL,the the
#VVL0C8LQU,petar1000,5354,#G29LCLY9,Knight
#V88LULG8J,SEBASINHO_10,2391,#QVVYC89J,QUEEN
#9JCP928LP,ivonne,10000,#Y2JQ9V8L,dark
#U0JJRPGP9,adito_123,3963,#L89U8J0R,ABC ABC ABC ABC
#228GCV29C,tnelms42,8613,#Y2GLLC2,ELITE
#2Q0RYQQ0C,Ander,10000,#G0VVJ0CJ,WAR WAR WAR WAR
#V9VCQ0LUP,noob,268,#RGU299CC,ELITE
#UJG8LC9UL,underpressure,6697,#QJVJR0RV,Queen
#JPQ22JRY0,LaLo,8255,#GY9PJGV0,Queen
#QGPCG0R,짜니차니,10000,#2UC9YRPJ,king
#20Y20RGYQ,FKA_Hāzárđ,9172,#R09P2P0V,War
#G08VPRYV8,MRBURGER,8277,#RGPVQRGY,The last of the
#UGPQ28YJ9,pero,4875,#G29LCLY9,Knight
#V080G8GGG,zack08,7263,#QYC0CUJ9,NOVA
#89VCGQJRJ,KungFuBoy,8735,#8G0U9U2,nova
#VRJC08V2C,paci,2708,#QV88CRU0,Dark
#20YY99Q80U,tweix $•,2360,#R8CVYV98,star
#UJURRQCPP,vddfax,2081,#G0YL92LL,the the
#CRV0J8G2R,DARK KING,6009,#RY8RPLU9,KING
#PYCCQ2V0Y,POYAN,7030,#QLRUCPGV,DRAGON
#LJJ8V0YP0,Rodrigo,4001,#YYRLUVRU,ABC ABC ABC ABC
#20GRRCJVPY,PİNOX,2742,#QR2P2PLU,xyz
#QPV0RR89L,tomasz9j,10000,#GV88JUCU,elite
#JR99U9U0R,Squidy,6147,#G0VYVV29,war
#20YYRRGP8U,daddy,2696,#RJJVRLJY,ninja
#VQCLQCRQG,sefer,5043,#QR2P2PLU,xyz
#Y8UPR2P9J,XxDead kingXx,9186,#R82JV0YJ,Ninja
#GCPJUYPLU,Ismael_22,8335,#QJUJJ898,ELITE
#VCVQV0CQ,Rabi,6500,#Y8JYJ9JP,Pro
#80VCYR2JV,NEVER ROYAL,9248,#2UC9YRPJ,king
#CG9020YLV,Tibers,10000,#R02QP2VY,Nova
#CV8JGYG8P,Trytoohard,8790,#G9YV80V0,ABC
#LQUQPVGVY,GENERAL AWF,3272,#GGLQPC8Y,abc
#VVVLY0PVC,30na ghiam,1570,#GQVPRLUU,God
#VPYCPYPLG,yo,9594,#G29CQUL0,CLAN CLAN CLAN
#2088P8880L,javier,754,#GY9PJGV0,Queen
#9VLYRU98J,nickyv_123,8577,#LUY8PRVR,god
#UVRP2GQUJ,Lupen4ik,3255,#R8CVYV98,star
#208CULVCVC,GYM VITOR,3713,#LJUQQRCU,The
#UV9JPVUPL,구름,4424,#G2P98GRJ,ABC
#VRYUQYLL,A-jac,10000,#GY2YRG80,ELITE
#C08VJYLQY,switchmeme,7651,#9GCVJGVC,war war war
#V2LUV82JU,nael_olb,2333,#G8JL2GCP,pro
#UYL0C8LYJ,no me rendiré,7159,#G9C8Q9YP,The
#QGQJ2Y8LJ,Limule,1777,#QVYCLJL2,dragon
#2JCPVU90J,@yasin@,7785,#LUY8PRVR,god
#RQ0VV2VV8,Dönermann,9659,#Q9JQV90Q,Fire
#2UC8RG2JG,큐지칸,8060,#2UC9YRPJ,king
#PGC2Q290Q,NAWRAS,6146,#Y8JYJ9JP,Pro
#C9P8P228J,Cosmic,6001,#QVVYC89J,QUEEN
#V022QCQ9Y,pasha0 24,1206,#GQVPRLUU,God
#208PCGP09U,Xaksel,5792,#QPQUYYY8,Dark
#Q9QLCJQLP,mono,9654,#G29CQUL0,CLAN CLAN CLAN
#CUJJJPRQR,江枫渔火对愁眠,8361,#R02QP2VY,Nova
#J0JJQP9L9,Nerf-Baluba,8315,#RRC0RJUQ,royal
#20L2JCYR0J,isaa,1423,#G82CYRRQ,fire
#GRG0U0GVV,R6 Tooth,9356,#R09P2P0V,War
#VVGJ28PYR,foursocks-o_0,6713,#GU99U89P,FIRE
#PJGY0QJ0L,⭐️Jackys dad⭐️,10000,#Q09R0C9,Elite
#V82R9PCGQ,will27$,1352,#QPQG9GU0,Storm
#8LPPL2V9,Its₣ight™,8883,#RQ2UG800,ELITE
#82UURQVC9,Азазин,8022,#R82JV0YJ,Ninja
#CQC9QRJCR,good game,9740,#R09P2P0V,War
#U2PVPJ9G8,A.R king1,5730,#8C2VQL29,fire
#PGCQQGJQG,avloon01,5702,#LU2UPYUG,Clan
#QYULYUU9J,LA PERRIS GOD,416,#L9CLJJRJ,God God God God
#2CGRUJY0P,barockok,8561,#QYC0CUJ9,NOVA
#C2CC8RPJQ,Jordan⚡,10000,#LR2GQC0Y,Queen
#Y9YR0L2Q9,محمد رضا,3094,#PR0PUJYG,Knight
#2PQJ8YR0G,diego,9815,#YGVJ0YV8,Nova
#V9QC9YVRU,adi14,261,#QCRLVP9Q,pro
#RQC9YC8Q0,drmonkeyfoot501,10000,#9P9PJ0GQ,War War War
#Y80JYLJ98,Twein,4025,#YQGQ9LC9,ABC ABC ABC ABC
#J20C0Q298,JAIR ☣️,9001,#Q0QUUJGR,GOD
#PQQ8QPUR8,LøuizZz,10000,#Q09R0C9,Elite
#20Y889V28G,Угу по6,6873,#G9G229Y8,Queen
#UJLU89CYU,NIPARINEEKWRI,5408,#QRRYC2GL,XYZ
#URYCLGC88,hayder,5502,#RGPGLGP8,DRAGON
#QQUCJQGPC,Storm,4504,#Q8YP8JY9,Knight
#2020090C2G,facundo,2600,#G09U0QYG,queen
#VJG0QU9VC,rlkdoódio,2280,#G0YL92LL,the the
#GGG090V0L,killerplaton47,4722,#Q8YP8JY9,Knight
#2RV9RQCV2,santibo,8360,#LQPG288U,Dragon
#LLV9CG2R,Juan,5350,#GQLJQYUP,knight
#2020VUUY8P,KIM CP,6448,#RLJPCLUJ,GOD
#J82QRV9RR,razboinik,6945,#G8R90UG9,The
#JVQ0GYPVC,inyx,9288,#G2QCY98Q,AbC
#UUJLJPJ8J,lukeke,6593,#RJ982GJR,Storm
#G02U9LUJ,wiesoimmersocoo,7313,#QUVRUY8U,King
#CJ22Y0C9U,IchGewinneChooo,2567,#QVVQPPRY,xyz
#YGR8QY8C0,kingrash,8596,#Q9Y9J08Y,storm
#J2RGPC0Y8,Captain Wildcat,6328,#LRUYVPU9,ELITE
#2YCCJQQ9C,arief_kcl,7237,#QYC0CUJ9,NOVA
#QYPPL8UV,lTonicl,8717,#QVVGR00P,xyz
#UCLJVLRQY,z0n1ks,2430,#RYRPVLQ0,star
#P2YCRUYUJ,heyypunk,7542,#G0YGPJCQ,elite
#QRP8Y802P,Teslanar,8886,#R09P2P0V,War
#CY9LC2VYP,George VII,0,#Q8U2998Q,Queen
#QQ80L8Q02,ARSONiST,5778,#QPQUYYY8,Dark
#PCCULYRQR,porr☠️Mensah,5800,#QRRYC2GL,XYZ
#RVQLC8Q2G,ENVOY,6898,#LJUQQRCU,The
#89YRCY2GV,SrJota,7258,#G009GV8C,pro
#99UR99VLR,AlePaoRoa,9836,#LCLGPPCP,King
#J9YPYR98,totalwar,9542,#V0229J,XYZ
#PQ088J0GR,KID • LuXvy,7377,#QYC0CUJ9,NOVA
#LYRRYUYV9,tk78,6507,#L89U8J0R,ABC ABC ABC ABC
#9G2JUGYC,John Ferreira,10000,#PY88YPPJ,Fire
#UCL09Q22J,soy suco,721,#QJ22V0VR,Star
#UY2QV2L2Y,Chiara,1662,#GG09RYCL,XYZ
#80UGRQY8,Trevor,5677,#LRUYVPU9,ELITE
#8GGUQ8VV,Mlg_Magikarp,6981,#PGVGGVQJ,NOVA
#YQGGJVJ0P,Amine08,8567,#GJQC8U9U,CLAN
#8008V082Y,Daniel :),10000,#9VULRLL0,STAR
#VP0P00PC,mahan,7572,#G00JU9JY,royal
#29CCL9VVL,RBecky,9530,#R09P2P0V,War
#UL80LUC98,Paloooo,7378,#G0J0QRQ9,King
#VYQ9GURPU,MMA,2092,#G02UQRGL,STAR
#29RVLU9,ևղժεгδեεεե77,10000,#Q0QUUJGR,GOD
#9JVL9QVL2,imparator,10000,#G0CQUPY9,STAR
#2022ULV2Q8,EًLًIًTًEً,1030,#RQ2UG800,ELITE
#UJP900RCP,gemidinho,5031,#G0YL92LL,the the
#GJ9PYRLQR,shznq,7060,#QVCC22GU,abc
#Y82CYYJUV,BILLY,10000,#900RUJUY,clan clan clan
#CUC2820U8,K24●LoV€|ý*,3881,#GLQ9GRUJ,Fire
#9CR9RQ8JQ,memory,9503,#G00JU9JY,royal
#V8C09R88U,Amir...,784,#GQVPRLUU,God
#CC2GRGV2P,demos,10000,#QV88CRU0,Dark
#UPYVQ0QCR,Void_Monarch,7604,#QJ80LQJU,ELITE
#U9JJVQC2Q,Kincigany,0,#QV88CRU0,Dark
#V09Q90LQ2,señor sou sou,5598,#QJUJJ898,ELITE
#UP289PLLC,GERARD16,10000,#G29CQUL0,CLAN CLAN CLAN
#CRYUYULPP,ralph,7590,#QVVYC89J,QUEEN
#2JUYUP09C,Majeed,6120,#P2YVJUY9,Dark
#9299C0UQQ,みずうみ2号,8123,#89L222RR,star
#8LRYYRUJJ,Braisitof10,9867,#QVLRL2RQ,ELITE
#V8CP9YL0,Zalta,10000,#Q8YP8JY9,Knight
#8990CY9LJ,majd,7535,#G0CQUPY9,STAR
#20GG2UQVJ0,Anafi,660,#G0L88G9G,elite
#292Y9PR29,.....cristian..,5743,#YGVJ0YV8,Nova
#C0YJURLLP,Xolartichaut,9228,#Q9Y9J08Y,storm
#ULLUYG9U9,konkret -,8126,#2PYUVQVV,nova
#QV0GRC8RJ,Loading......,7004,#Q29V9VV9,Elite
#UVU9UR9Q8,Trey,10000,#QVCC22GU,abc
#UGVLL8PCU,vidani,633,#GLCJVV2P,PRO
#VUVPG9GJJ,hjv,6313,#QV88CRU0,Dark
#VUYV8909V,Mandem,9875,#G900QYGC,ELITE
#RLVJQJGC,lupo,6927,#LCYU2Q9U,storm
#GJY0JV29R,Leandro,7838,#QVLRL2RQ,ELITE
#PVG08LU0U,Samuel + 손손손,7515,#PV22GJJY,fire
#ULPUCL0U0,hc,8320,#QCGPPL0G,ninja
#JQGPCVCVG,XSMARTINX,2833,#G0RQPGVG,Royal
#RVGVL9PJY,David master,8128,#G0J0QRQ9,King
#2QYPY8LJ2,ANTONIO107,8092,#G9C8Q9YP,The
#VVCVGJY0L,domistr,2048,#RYRPVLQ0,star
#UCRRCRU8Q,senator reza,1414,#GQVPRLUU,God
#J0QC0P0,Wedx,8000,#GY2YRG80,ELITE
#8CCRL82QJ,superevil,7780,#PY88YPPJ,Fire
#VCJY22JL2,اهورا محورا,360,#GG8VCPC9,GOD
#U890JQUR2,WILD,3624,#QLRUCPGV,DRAGON
#V2CLQQ028,penêtihg,2784,#YJPJQJQ8,star
#YCPQ80U8C,Seby91,3190,#RJ982GJR,Storm
#V0RRL9RC0,•_•,6530,#LCLGPPCP,King
#RGJC990U9,teamofury,9358,#G2RC00LL,queen
#CCCYQ2P92,ojas,7168,#RY8RPLU9,KING
#208JYUVJJQ,chacho,6402,#QYC0CUJ9,NOVA
#22J8GQQGY,TBOB!!,10000,#QU8LQQ2C,NoVa
#Q0292Q08Q,gokublu,7092,#GY9PJGV0,Queen
#QYV9GUQ9G,lapisquis,2330,#LUJ89G08,XYZ
#JPGCR8PLR,eider,884,#QCRLVP9Q,pro
#2LLYUV0P0,CR7,10000,#900RUJUY,clan clan clan
#CU0JCGY9P,lawe shaxawan,7570,#RCU8CU9U,dark
#9QLVU9J9P,punba,9760,#YQ2PR2J8,Queen
#VLJ0GRJ0J,jayden,10000,#Y2GLLC2,ELITE
#CUVY0829P,تسوكي,4243,#QCGJQJJY,Queen
#GVYUJC8Q,momo 76,9062,#900RUJUY,clan clan clan
#C8PCV99YG,SebaGGMaster,5727,#9GCVJGVC,war war war
#UCQLLJQCU,Doug the Bug,6128,#RLJPCLUJ,GOD
#8JQYR88GP,尼斯湖水怪(IQ487),7830,#Y0GVYLUL,Knight
#8CUQCVCJ,tafjul ali,5860,#P2CVP80G,God
#UCJ89PYR,123,9662,#G0VVJ0CJ,WAR WAR WAR WAR
#U8JJU8RVY,RAAAAAH,7456,#9GCVJGVC,war war war
#VJ0Y8YQUP,Mohammad,6127,#282UUPQ,king
#VR9GVPYQ9,mati 2,696,#GLPJJJUR,FIRE
#GU0YLU9RY,hdhgdowie,10000,#P2YVJUY9,Dark
#20902LLYPC,nathgv,1785,#GY9PJGV0,Queen
#9L98VJLV,barbuda,5590,#P2CVP80G,God
#JQJ9QJ20G,łømå§ ćåbå§7,9500,#QPQUYYY8,Dark
#JVLVPQVRC,Edi12345,8858,#RRC0RJUQ,royal
#UC82Y8Q88,axojake,741,#G2Y2R22G,xyz
#UVRUULQLU,lucad,0,#R9LY9JJL,FIRE
#QU82CPU0J,attilio,1967,#G9299R9U,The king of the
#208RPRPLQ9,fieronim,3460,#YQGQ9LC9,ABC ABC ABC ABC
#JLYGGG82Y,맞고싶음말을해,7681,#2UC9YRPJ,king
#PJYCLPJL0,hxliday,6144,#GPRV2CPV,royal
#20YV8L0U2C,boje,4380,#G0VVJ0CJ,WAR WAR WAR WAR
#92LR2J9Q,Cem Canpolat,10000,#QR2P2PLU,xyz
#20LPGYJL80,dylan,1395,#G2Y2R22G,xyz
#UUYG9PJ20,baklivio,757,#8C2VQL29,fire
#P9VQVP2R,LucasLee2014rr,10000,#Q29V9VV9,Elite
#2080QPUG2G,Kanki,10000,#YQ2PR2J8,Queen
#UCJ2J8V8P,友爱鼓励互助,0,#R0GV9PCU,god god god god
#JPYU98QLQ,DSG_YT,7364,#G0YGPJCQ,elite
#PLYG2VC0J,keLLeR,1747,#G0L88G9G,elite
#VVY8PLR92,니얼썩,6121,#2UC9YRPJ,king
#UU2GRQYGJ,tapioca,9397,#R02QP2VY,Nova
#GP8RGP90J,MELIODAS,3977,#GY9PJGV0,Queen
#JC2VCJCJV,raymomd,5577,#PGVGGVQJ,NOVA
#JV20UYJP,Go Trojans,10000,#R09P2P0V,War
#9UVVCYJC,deadlyGround,10000,#V0229J,XYZ
#UCCP9008P,abc,4652,#L89U8J0R,ABC ABC ABC ABC
#RR9929JPR,$crim,8500,#QPC09PU9,god
#209VL99LPC,alepacman989,5067,#QJUJJ898,ELITE
#JGUUG0YPG,MuzluCay,5649,#RL9VGCJV,Knight
#P9G20JPQG,SamWich,8060,#G0YGPJCQ,elite
#9YRRULRCL,starruiz,4489,#YJPJQJQ8,star
#LCG8V2JV8,elbanano00,7144,#GY9PJGV0,Queen
#URU8UCP98,.?!’,5000,#P2CVP80G,God
#22YYQPRG,Nelson™️,10000,#900QP9R,Dragon
#VJC828CUJ,gstv,1669,#GQY9V800,MeGa
#8P29G908,DANIELI1818,6908,#G9GRY8V0,STAR
#VPLVRLG9C,Lilly,1608,#G8LCQ9PR,the it the it
#PGV0C99VG,tbone,9637,#G9009VL2,Queen
#9J9PCCRLC,elite barbar,1645,#QJVJR0RV,Queen
#U20YQUV9L,Дон Гандон,8197,#R9LY9JJL,FIRE
#U8VP8PJCL,Gumiflex,6012,#Q29V9VV9,Elite
#VGU9RLQLL,danial,4476,#QPC09PU9,god
#J0PQVUYUY,droopilyword,8203,#PGVGGVQJ,NOVA
#2290J0JUL,Ijusthearmimimi,2301,#L9CLJJRJ,God God God God
#2G0L89QV,JayBow83,10000,#9P9PJ0GQ,War War War
#P28P9GJ29,ただのただー,3800,#PG9YLCG9,ABC ABC ABC ABC
#892CQ8PG,Vlad,8998,#Y2GLLC2,ELITE
#PQUVP8YU0,Calamardo,9831,#YQ2PR2J8,Queen
#280RP9GVP,snoop-123,8743,#V0229J,XYZ
#2Q028JV8,(c3) BLUE,10000,#R09P2P0V,War
#P8CYP90UY,jsophia,6156,#QVVGR00P,xyz
#CCC9GGQCV,Arbysic,6893,#G8R90UG9,The
#UR8CC0JY,Kanina Lis,3294,#Q8YP8JY9,Knight
#29PGCURLR,scheitel,7675,#QC9JULL8,Dragon
#CJ2GPC9LR,saul,10000,#8G0U9U2,nova
#9RLJ8YL22,King Xhuljano,10000,#Y2GLLC2,ELITE
#2GG09PGU,LuckySun,6938,#PY88YPPJ,Fire
#QVVVGJVYU,El rey,8411,#YQ2PR2J8,Queen
#JVCUGP8RJ,Gionalex,7534,#YQ2PR2J8,Queen
#980JV0Q8G,ようしき,10000,#89L222RR,star
#P290PCJ0G,Hufelbuff,7149,#LU2UPYUG,Clan
#CV9C8VJ8,Dawson,10000,#Y8JYJ9JP,Pro
#QYUPGRR8G,ugeen,4200,#L9CLJJRJ,God God God God
#LLJQQJ8YQ,t dog,6568,#GQLJQYUP,knight
#8R9YP8RQ,Chubbybear,9694,#PGVGGVQJ,NOVA
#U0G2V8CRV,Ali,5264,#YQGQ9LC9,ABC ABC ABC ABC
#GJPVGR0VY,death bringer,309,#L9CLJJRJ,God God God God
#JPGU9P80V,STEELURBABYMAMI,2027,#L89U8J0R,ABC ABC ABC ABC
#9QPLJVU8J,D'carvalho,10000,#GQLJQYUP,knight
#V28CVQL2U,Brenzo998,7629,#9GCVJGVC,war war war
#GP9LLJPJ9,Emerson 1802,9030,#PY88YPPJ,Fire
#U88L8C2RY,yayyyy,6366,#G0VVJ0CJ,WAR WAR WAR WAR
#UYVRVVJCV,jpclima,9179,#GJP2YVJ0,Elite
#2Y2RVY08G,Melendi88,9610,#QVLRL2RQ,ELITE
#P282V0Q2P,kauan,7477,#RCGQGGCL,GOD
#V8VV2YPVG,dogfrode,1330,#QCP0RCQP,pro
#20YJRC999Q,√danis,1392,#YJPJQJQ8,star
#2YLYYV8CJ,Diamond,7240,#QR2P2PLU,xyz
#209RRPUQL9,saeid,1000,#GQVPRLUU,God
#V920RYLJC,polska mordka 2,1739,#G2VG8YCU,WAR
#V0GCV9C0L,demon,1041,#GJ90J9RG,mega
#JG2Y2RJLR,RENJII,5111,#P2CVP80G,God
#GVQUVLLJU,daniel3107,4803,#G9GRY8V0,STAR
#RY2V2JVV0,trytoohard,8015,#G9YV80V0,ABC
#P9VR8CRGV,ballercw04,3860,#YRV22P82,DarK
#20YU2L02UR,nicky,118,#G82CYRRQ,fire
#2LLJ8JQ98,war is here,7830,#8C2VQL29,fire
#P0V29GCCP,"anita,j",9371,#282UUPQ,king
#RLCR0YL9U,LAUCHIN,9680,#282UUPQ,king
#20YVYL9ULJ,Padokia,576,#GY9PJGV0,Queen
#UPG88V9JC,JORGE ✓,1300,#QJCGY98C,Queen
#PQ8VRRCYC,Isamaru,1487,#LUJ89G08,XYZ
#VLRU2GQP9,roadto9K,8133,#QRRYC2GL,XYZ
#20YL8VLPPL,نور,1000,#G0CQUPY9,STAR
#VGLLLYGPC,Jenna,954,#G9009VL2,Queen
#YC2JUUG8,MainBraine,10000,#9P9PJ0GQ,War War War
#VQYC9Q9PC,María♥️♥️,9001,#G29CQUL0,CLAN CLAN CLAN
#2QQ2VY0JP,motasem,10000,#QU8LQQ2C,NoVa
#V0P8P0LG0,ccd,3125,#LJUQQRCU,The
#VP88RL000,jįm3ń3z,3324,#YJPJQJQ8,star
#92L2JVU2L,yiğit,6910,#QR2P2PLU,xyz
#V9YJVYYL0,stepan,1895,#RYRPVLQ0,star
#C90CJQQ0C,leggendarie,2041,#LUJ89G08,XYZ
#VVRLVJ08L,AardappelPan,6620,#LU2UPYUG,Clan
#2UYJ0C89,Al3N,10000,#G0VYVV29,war
#200GL9PGV0,ronald7,4874,#LRUYVPU9,ELITE
#20PP90CRVQ,sarkhapust㈩,4778,#GQVPRLUU,God
#VU8CG8RP0,DC_saurav,7061,#R9PP9QUG,Queen
#QV0PPG8RY,colt,6208,#GJP2YVJ0,Elite
#LYRVJQJG,Miguel,9418,#QVLRL2RQ,ELITE
#VJUG2YYCY,Mohammad,2309,#GQJVVUPR,ninja
#R8QPR2UQR,jhonny,7128,#PY88YPPJ,Fire
#RQPL289JP,astageor,3413,#Q2UVGRQJ,GOD
#20YRQL8RCG,mjunior,3192,#Y2JQ9V8L,dark
#QCQ9VQQ8Y,4ebure4ik),5272,#YYRLUVRU,ABC ABC ABC ABC
#LQJ2Q82R8,lendario black,4901,#LCYU2Q9U,storm
#9JCVLY8QY,Ganganzo,4630,#89L222RR,star
#8J90UCPUV,BAYER_,8604,#QYC0CUJ9,NOVA
#GGL8LJVY8,pakasdeakilo,6529,#QRCCR820,DARK
#CG2C2Q2QR,Boddie55,8249,#LJUQQRCU,The
#UVJJU8P2Q,oxr nicoq,4270,#G09U0QYG,queen
#V9C2LCUGQ,bryson,810,#QPQG9GU0,Storm
#U2VU8CJ28,Lipex,1304,#GLPJJJUR,FIRE
#U99VRUVY0,mini man moo,7660,#G02UQRGL,STAR
#GCC20CJLR,sorry,9237,#GLQ9GRUJ,Fire
#V2Y2JUP8U,BanditEmporer,5923,#LU2UPYUG,Clan
#VRRGVVG98,vozdecka,6075,#G0YJC08J,ninja
#RR9L0YLQU,sheldon,9588,#9GCVJGVC,war war war
#200QVJCGLL,teybey,5680,#G0YL92LL,the the
#2LYC0RQGC,SKY pink burned,8402,#QYC0CUJ9,NOVA
#V298Q2QJ8,Deniz,6294,#PGVGGVQJ,NOVA
#CLVV920V,salessao 16,9030,#QVLRL2RQ,ELITE
#RJPU0RG88,REcycKyle,7306,#G0YGPJCQ,elite
#V29PCPL88,Teunpro,850,#G0GG2GUL,xyz
#200GVC292L,apldono,4289,#G9G229Y8,Queen
#9RVQYVVV0,Robert -_-,9144,#RRC0RJUQ,royal
#JLVUGC9JC,te gane,5681,#LGCPQP89,MEGA
#ULUY8GGUV,국원,8339,#282UUPQ,king
#UY0J2V988,SkisnutaJahoda,3003,#QV88CRU0,Dark
#U0URLRUPP,Daniel,5745,#QJUJJ898,ELITE
#20YR2R8YVQ,m1,4201,#Q0QUUJGR,GOD
#UJCUP9PQ0,karamelo,8741,#R8CVYV98,star
#VP2C2U2J,faisal501,10000,#V0229J,XYZ
#20LJ2RJJQ0,Tk,1413,#GCGRRJUR,Royal
#U0CQVCQ8P,sergiocrukin,4354,#G0J0QRQ9,King
#J9J2YCGC,only hog2.6,8085,#2UC9YRPJ,king
#9RUPUR9CY,nhat anh,5036,#YQGQ9LC9,ABC ABC ABC ABC
#VC82UQVR2,123,1737,#RLJPCLUJ,GOD
#YUV9C2QQP,Arygamplaysfb,10000,#G9C8Q9YP,The
#9RR0RCR0Q,Daia,4339,#YQGQ9LC9,ABC ABC ABC ABC
#2PPR2VCGL,shark,7467,#YJPJQJQ8,star
#2YC22JRVJ,MiniTomb4,8500,#GY9PJGV0,Queen
#VVJ0R9PLQ,The,5882,#LJUQQRCU,The
#2RR0P8J0Y,Cr7,10000,#Y2GLLC2,ELITE
#UUGC9RJ9C,panda,7500,#QCRLVP9Q,pro
#QP09P02Q2,Ramsey Bolton,10000,#Y2GLLC2,ELITE
#2098909Q02,Khanh,1752,#GV2280RQ,ABC
#VY0LLCV98,Chris,10000,#9VULRLL0,STAR
#2RRY0YYP,medis,4610,#YCL09RGJ,Knight
#VLQC0YG20,flapjack,8719,#R02QP2VY,Nova
#VGGL0LUQG,predictable:),6247,#RRC0RJUQ,royal
#9G2U8GLG,LOUKOPE ZOCKT,10000,#LPLGQ0YV,King
#20QQC2QVPU,cAt1tApRo63”,5758,#Y8JYJ9JP,Pro
#R8RCYC9UU,Valerie,8500,#G9GRY8V0,STAR
#8QGPGUY29,EL ALAN,10000,#Y2JQ9V8L,dark
#U2VQC29C9,emso,2570,#YCL09RGJ,Knight
#2VPRY889,ghost dragon,9798,#QV88CRU0,Dark
#GCYRV9990,GlacierFreeze,8500,#G0VYVV29,war
#UP0C2LV2U,Eric,5502,#G2Y2R22G,xyz
#8GU8UJ2U0,ryan99,5912,#QPQG9GU0,Storm
#YCVP9P20V,CR7,7239,#G00JU9JY,royal
#JGJY0QG0C,andersson,2378,#Q2UVGRQJ,GOD
#UP008URQR,Meme,5429,#L2LU2YQP,dark
#9LR89CGG,SUSHIXD,10000,#PGVGGVQJ,NOVA
#Y908RU9QL,hilarious,5640,#PV22GJJY,fire
#2YQU8009L,$GolDeK$,8170,#RGPVQRGY,The last of the
#VGVVP88PV,불꽃남자,2090,#RRCJCG8U,King
#8V82L20G,Cheve⚽️,10000,#QU2C28VY,Knight
#UCCCJLRYQ,(NOT) (ME),3829,#GG8VCPC9,GOD
#200RJ2J9CY,Necroman4ik,3892,#R0GV9PCU,god god god god
#Y0LGQCPP2,licked,10000,#Y2GLLC2,ELITE
#QJ82ULCYQ,rocket,6659,#YQ2PR2J8,Queen
#QYVJYJ9VC,YOUNGMONEY$,6808,#G9U0YLCU,Knight Knight
#J9RRLQJRP,luckyducky566,8530,#G0VYVV29,war
#L9PCRG9YG,mati fortnite,2410,#YUU2CP82,PRO
#JQCRYCUCV,CVR88,7838,#LJUQQRCU,The
#G020L8QCJ,8Ø1.Sosa,5218,#9VULRLL0,STAR
#RV92CY9QR,pizza,8065,#QCRLVP9Q,pro
#P8YG9PR00,master 007,9131,#QC9JULL8,Dragon
#CQR9LQ0L8,Tnk,10000,#LRJURLL0,Pro
#82Y98R8U9,Join가입Junte-se☆,10000,#G0VVJ0CJ,WAR WAR WAR WAR
#98LR9U22G,Natsi_29,9624,#Q9Y9J08Y,storm
#VYPJPJC2C,trozinxd,8697,#G9C8Q9YP,The
#2YQP9QY9V,Andre,9560,#PGVGGVQJ,NOVA
#J0V2Y2V0Q,slayer1405,7885,#GQLJQYUP,knight
#8J9U0G8G,キットカット,10000,#89L222RR,star
#QQP8QGPUR,paolo,7873,#900QP9R,Dragon
#RJ9GVGCY8,T.H.U.N.D.E.R,9700,#GU99U89P,FIRE
#V88V9920J,mmd,1890,#QPC09PU9,god
#202CRPLUL0,vinne pinne,1308,#GLCJVV2P,PRO
#CLLQ90920,niko,9209,#GY2YRG80,ELITE
#Y2QPGY0YG,MIKEKCH,10000,#YQ2PR2J8,Queen
#VLQ2Q298P,Joza Goat,5000,#GQLY9PC2,Xyz
#UU8YG2QUC,♡Robert♡,5857,#900RUJUY,clan clan clan
#URPYQ9L09,drani jkg,5121,#GY2YRG80,ELITE
#VGRCLLVJR,Meydan,6130,#Y8UCQ8L0,fire
#U9RU899PR,Liebe,9254,#Q29V9VV9,Elite
#VUPGU2Q,ADIL,10000,#QU8LQQ2C,NoVa
#V2C2R8Y9V,capitan peru_12,2027,#YCL09RGJ,Knight
#U8LVLL80P,Nora,7376,#RPPCJPPU,ABC
#VJJVCJYC9,Pr.Slivka,3860,#R8CVYV98,star
#UVCQ9CL22,luiz,7724,#PY88YPPJ,Fire
#J09G9PLCL,GOD_JOSÉ,4440,#P2CVP80G,God
#RU00PCY0R,Dark_Dragon,7686,#G082LR20,ROYAL
#P9RVUVCLR,kxng_corey,8080,#L9RQRVRL,Storm
#28PY0YV9J,Hollman,10000,#QU2C28VY,Knight
#VQUGGC0Y9,4_ZMEY_4,2600,#GPPY8Y00,ELITE
#CRVLGU8G8,x-besta¥,7896,#QR2P2PLU,xyz
#QG9P2CJPG,Fred,6380,#GLQ9GRUJ,Fire
#209QJYG8,<c2>brandon,10000,#PGVGGVQJ,NOVA
#GQLY9082Y,It's_LaToK,6751,#G8R90UG9,The
#YPLR9PGG2,lalyduvin,10000,#LR2GQC0Y,Queen
#VP900RLYG,Messy,4715,#R8CVYV98,star
#8Y8LR9G28,イキイキした毎日,5010,#89L222RR,star
#CY9YRPV0Q,naruto,2727,#G9009VL2,Queen
#20LRVCL0J0,hosin17x,751,#GQVPRLUU,God
#C2PCU2RJU,⚠️HTS ODEN⚠️,6190,#GQQQULC9,STAR
#8LLUPVUYG,Mike,10000,#G0RQPGVG,Royal
#UJU20U9Y9,trainer chigga,0,#R0GV9PCU,god god god god
